id,product_id,name,price_override,stock,sku,image_url,is_active,options
214,768295,Standard Size,316.83,26,768295-VAR1,https://images.example.com/variants/768295-VAR1.jpg,True,"{""Size"": ""Standard""}"
215,771558,Standard Black,92.86,66,771558-VAR1,https://images.example.com/variants/771558-VAR1.jpg,True,"{""Color"": ""Black""}"
216,771558,Premium Silver,102.15,27,771558-VAR2,https://images.example.com/variants/771558-VAR2.jpg,True,"{""Color"": ""Silver""}"
217,771853,Standard Size,67.95,38,771853-VAR1,https://images.example.com/variants/771853-VAR1.jpg,True,"{""Size"": ""Standard""}"
218,773321,Standard Size,180.01,32,773321-VAR1,https://images.example.com/variants/773321-VAR1.jpg,True,"{""Size"": ""Standard""}"
219,779670,Standard Size,17.3,76,779670-VAR1,https://images.example.com/variants/779670-VAR1.jpg,True,"{""Size"": ""Standard""}"
220,783373,Standard Size,33.2,56,783373-VAR1,https://images.example.com/variants/783373-VAR1.jpg,True,"{""Size"": ""Standard""}"
221,785193,Standard Size,92.33,46,785193-VAR1,https://images.example.com/variants/785193-VAR1.jpg,True,"{""Size"": ""Standard""}"
222,786458,Standard Black,108.37,15,786458-VAR1,https://images.example.com/variants/786458-VAR1.jpg,True,"{""Color"": ""Black""}"
223,786458,Premium Silver,119.21,48,786458-VAR2,https://images.example.com/variants/786458-VAR2.jpg,True,"{""Color"": ""Silver""}"
224,791770,Standard Size,498.35,64,791770-VAR1,https://images.example.com/variants/791770-VAR1.jpg,True,"{""Size"": ""Standard""}"
225,800445,Standard Size,110.7,45,800445-VAR1,https://images.example.com/variants/800445-VAR1.jpg,True,"{""Size"": ""Standard""}"
226,810022,Standard Size,52.55,72,810022-VAR1,https://images.example.com/variants/810022-VAR1.jpg,True,"{""Size"": ""Standard""}"
227,816139,Standard Size,92.73,49,816139-VAR1,https://images.example.com/variants/816139-VAR1.jpg,True,"{""Size"": ""Standard""}"
228,818466,Standard Size,87.65,57,818466-VAR1,https://images.example.com/variants/818466-VAR1.jpg,True,"{""Size"": ""Standard""}"
229,832994,Standard Size,31.79,53,832994-VAR1,https://images.example.com/variants/832994-VAR1.jpg,True,"{""Size"": ""Standard""}"
230,838793,Standard Black,83.37,16,838793-VAR1,https://images.example.com/variants/838793-VAR1.jpg,True,"{""Color"": ""Black""}"
231,838793,Premium Silver,91.71,48,838793-VAR2,https://images.example.com/variants/838793-VAR2.jpg,True,"{""Color"": ""Silver""}"
232,845822,Size M,34.36,61,845822-VAR1,https://images.example.com/variants/845822-VAR1.jpg,True,"{""Size"": ""M""}"
233,845822,Size L,34.36,45,845822-VAR2,https://images.example.com/variants/845822-VAR2.jpg,True,"{""Size"": ""L""}"
234,849843,Standard Size,54.72,22,849843-VAR1,https://images.example.com/variants/849843-VAR1.jpg,True,"{""Size"": ""Standard""}"
235,855191,Standard Size,81.81,30,855191-VAR1,https://images.example.com/variants/855191-VAR1.jpg,True,"{""Size"": ""Standard""}"
236,856297,Standard Size,92.59,74,856297-VAR1,https://images.example.com/variants/856297-VAR1.jpg,True,"{""Size"": ""Standard""}"
237,869209,Size M,143.28,54,869209-VAR1,https://images.example.com/variants/869209-VAR1.jpg,True,"{""Size"": ""M""}"
238,869209,Size L,143.28,35,869209-VAR2,https://images.example.com/variants/869209-VAR2.jpg,True,"{""Size"": ""L""}"
239,870086,Standard Size,190.81,66,870086-VAR1,https://images.example.com/variants/870086-VAR1.jpg,True,"{""Size"": ""Standard""}"
240,870595,Paperback Edition,31.27,79,870595-VAR1,https://images.example.com/variants/870595-VAR1.jpg,True,"{""Format"": ""Paperback""}"
241,870595,Hardcover Special,34.4,54,870595-VAR2,https://images.example.com/variants/870595-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
242,872404,Standard Size,30.6,30,872404-VAR1,https://images.example.com/variants/872404-VAR1.jpg,True,"{""Size"": ""Standard""}"
243,873997,Standard Size,24.8,52,873997-VAR1,https://images.example.com/variants/873997-VAR1.jpg,True,"{""Size"": ""Standard""}"
244,904672,Standard Black,24.14,62,904672-VAR1,https://images.example.com/variants/904672-VAR1.jpg,True,"{""Color"": ""Black""}"
245,904672,Premium Silver,26.55,43,904672-VAR2,https://images.example.com/variants/904672-VAR2.jpg,True,"{""Color"": ""Silver""}"
246,905677,Standard Size,85.17,43,905677-VAR1,https://images.example.com/variants/905677-VAR1.jpg,True,"{""Size"": ""Standard""}"
247,905943,Size M,46.27,32,905943-VAR1,https://images.example.com/variants/905943-VAR1.jpg,True,"{""Size"": ""M""}"
248,905943,Size L,46.27,76,905943-VAR2,https://images.example.com/variants/905943-VAR2.jpg,True,"{""Size"": ""L""}"
249,906282,Standard Black,182.98,34,906282-VAR1,https://images.example.com/variants/906282-VAR1.jpg,True,"{""Color"": ""Black""}"
250,906282,Premium Silver,201.28,73,906282-VAR2,https://images.example.com/variants/906282-VAR2.jpg,True,"{""Color"": ""Silver""}"
251,907841,Standard Black,845.58,62,907841-VAR1,https://images.example.com/variants/907841-VAR1.jpg,True,"{""Color"": ""Black""}"
252,907841,Premium Silver,930.14,68,907841-VAR2,https://images.example.com/variants/907841-VAR2.jpg,True,"{""Color"": ""Silver""}"
253,920480,Paperback Edition,9.11,75,920480-VAR1,https://images.example.com/variants/920480-VAR1.jpg,True,"{""Format"": ""Paperback""}"
254,920480,Hardcover Special,10.02,42,920480-VAR2,https://images.example.com/variants/920480-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
255,925671,Standard Size,64.89,46,925671-VAR1,https://images.example.com/variants/925671-VAR1.jpg,True,"{""Size"": ""Standard""}"
256,929641,Standard Size,20.19,25,929641-VAR1,https://images.example.com/variants/929641-VAR1.jpg,True,"{""Size"": ""Standard""}"
257,931229,Standard Size,56.86,72,931229-VAR1,https://images.example.com/variants/931229-VAR1.jpg,True,"{""Size"": ""Standard""}"
258,931499,Size M,50.9,61,931499-VAR1,https://images.example.com/variants/931499-VAR1.jpg,True,"{""Size"": ""M""}"
259,931499,Size L,50.9,24,931499-VAR2,https://images.example.com/variants/931499-VAR2.jpg,True,"{""Size"": ""L""}"
260,934383,Standard Size,12.07,29,934383-VAR1,https://images.example.com/variants/934383-VAR1.jpg,True,"{""Size"": ""Standard""}"
261,936197,Standard Size,89.97,22,936197-VAR1,https://images.example.com/variants/936197-VAR1.jpg,True,"{""Size"": ""Standard""}"
262,938062,Standard Size,95.1,79,938062-VAR1,https://images.example.com/variants/938062-VAR1.jpg,True,"{""Size"": ""Standard""}"
263,939688,Standard Black,59.76,40,939688-VAR1,https://images.example.com/variants/939688-VAR1.jpg,True,"{""Color"": ""Black""}"
264,939688,Premium Silver,65.74,34,939688-VAR2,https://images.example.com/variants/939688-VAR2.jpg,True,"{""Color"": ""Silver""}"
265,947168,Standard Size,45.4,36,947168-VAR1,https://images.example.com/variants/947168-VAR1.jpg,True,"{""Size"": ""Standard""}"
266,954365,Standard Size,209.16,56,954365-VAR1,https://images.example.com/variants/954365-VAR1.jpg,True,"{""Size"": ""Standard""}"
267,955365,Standard Black,89.5,71,955365-VAR1,https://images.example.com/variants/955365-VAR1.jpg,True,"{""Color"": ""Black""}"
268,955365,Premium Silver,98.45,29,955365-VAR2,https://images.example.com/variants/955365-VAR2.jpg,True,"{""Color"": ""Silver""}"
269,961958,Standard Size,69.11,41,961958-VAR1,https://images.example.com/variants/961958-VAR1.jpg,True,"{""Size"": ""Standard""}"
270,965798,Paperback Edition,12.08,77,965798-VAR1,https://images.example.com/variants/965798-VAR1.jpg,True,"{""Format"": ""Paperback""}"
271,965798,Hardcover Special,13.29,26,965798-VAR2,https://images.example.com/variants/965798-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
272,970425,Standard Black,894.84,80,970425-VAR1,https://images.example.com/variants/970425-VAR1.jpg,True,"{""Color"": ""Black""}"
273,970425,Premium Silver,984.32,72,970425-VAR2,https://images.example.com/variants/970425-VAR2.jpg,True,"{""Color"": ""Silver""}"
274,975226,Standard Black,96.54,22,975226-VAR1,https://images.example.com/variants/975226-VAR1.jpg,True,"{""Color"": ""Black""}"
275,975226,Premium Silver,106.19,73,975226-VAR2,https://images.example.com/variants/975226-VAR2.jpg,True,"{""Color"": ""Silver""}"
276,981566,Standard Black,19.53,31,981566-VAR1,https://images.example.com/variants/981566-VAR1.jpg,True,"{""Color"": ""Black""}"
277,981566,Premium Silver,21.48,80,981566-VAR2,https://images.example.com/variants/981566-VAR2.jpg,True,"{""Color"": ""Silver""}"
278,987677,Standard Size,86.27,68,987677-VAR1,https://images.example.com/variants/987677-VAR1.jpg,True,"{""Size"": ""Standard""}"
279,995550,Standard Size,87.85,73,995550-VAR1,https://images.example.com/variants/995550-VAR1.jpg,True,"{""Size"": ""Standard""}"
280,997154,Standard Size,21.86,22,997154-VAR1,https://images.example.com/variants/997154-VAR1.jpg,True,"{""Size"": ""Standard""}"
281,1001675,Size M,126.06,74,1001675-VAR1,https://images.example.com/variants/1001675-VAR1.jpg,True,"{""Size"": ""M""}"
282,1001675,Size L,126.06,54,1001675-VAR2,https://images.example.com/variants/1001675-VAR2.jpg,True,"{""Size"": ""L""}"
283,1007312,Standard Size,80.41,17,1007312-VAR1,https://images.example.com/variants/1007312-VAR1.jpg,True,"{""Size"": ""Standard""}"
284,1008152,Paperback Edition,33.32,65,1008152-VAR1,https://images.example.com/variants/1008152-VAR1.jpg,True,"{""Format"": ""Paperback""}"
285,1008152,Hardcover Special,36.65,47,1008152-VAR2,https://images.example.com/variants/1008152-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
286,1008330,Standard Size,19.96,15,1008330-VAR1,https://images.example.com/variants/1008330-VAR1.jpg,True,"{""Size"": ""Standard""}"
287,1014292,Standard Black,15.16,42,1014292-VAR1,https://images.example.com/variants/1014292-VAR1.jpg,True,"{""Color"": ""Black""}"
288,1014292,Premium Silver,16.68,24,1014292-VAR2,https://images.example.com/variants/1014292-VAR2.jpg,True,"{""Color"": ""Silver""}"
289,1014296,Standard Size,85.71,20,1014296-VAR1,https://images.example.com/variants/1014296-VAR1.jpg,True,"{""Size"": ""Standard""}"
290,1024622,Standard Black,279.42,69,1024622-VAR1,https://images.example.com/variants/1024622-VAR1.jpg,True,"{""Color"": ""Black""}"
291,1024622,Premium Silver,307.36,59,1024622-VAR2,https://images.example.com/variants/1024622-VAR2.jpg,True,"{""Color"": ""Silver""}"
292,1024736,Standard Size,226.51,23,1024736-VAR1,https://images.example.com/variants/1024736-VAR1.jpg,True,"{""Size"": ""Standard""}"
293,1053132,Size M,64.52,22,1053132-VAR1,https://images.example.com/variants/1053132-VAR1.jpg,True,"{""Size"": ""M""}"
294,1053132,Size L,64.52,23,1053132-VAR2,https://images.example.com/variants/1053132-VAR2.jpg,True,"{""Size"": ""L""}"
295,1077547,Standard Size,23.15,75,1077547-VAR1,https://images.example.com/variants/1077547-VAR1.jpg,True,"{""Size"": ""Standard""}"
296,1089711,Standard Size,31.19,19,1089711-VAR1,https://images.example.com/variants/1089711-VAR1.jpg,True,"{""Size"": ""Standard""}"
297,1096863,Paperback Edition,38.01,51,1096863-VAR1,https://images.example.com/variants/1096863-VAR1.jpg,True,"{""Format"": ""Paperback""}"
298,1096863,Hardcover Special,41.81,67,1096863-VAR2,https://images.example.com/variants/1096863-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
299,1106837,Standard Size,227.13,38,1106837-VAR1,https://images.example.com/variants/1106837-VAR1.jpg,True,"{""Size"": ""Standard""}"
300,1112818,Standard Black,42.57,32,1112818-VAR1,https://images.example.com/variants/1112818-VAR1.jpg,True,"{""Color"": ""Black""}"
301,1112818,Premium Silver,46.83,68,1112818-VAR2,https://images.example.com/variants/1112818-VAR2.jpg,True,"{""Color"": ""Silver""}"
302,1113979,Standard Size,218.75,62,1113979-VAR1,https://images.example.com/variants/1113979-VAR1.jpg,True,"{""Size"": ""Standard""}"
303,1115643,Standard Size,128.33,63,1115643-VAR1,https://images.example.com/variants/1115643-VAR1.jpg,True,"{""Size"": ""Standard""}"
304,1127932,Standard Size,21.79,72,1127932-VAR1,https://images.example.com/variants/1127932-VAR1.jpg,True,"{""Size"": ""Standard""}"
305,1132150,Standard Size,8.6,63,1132150-VAR1,https://images.example.com/variants/1132150-VAR1.jpg,True,"{""Size"": ""Standard""}"
306,1134646,Size M,42.81,63,1134646-VAR1,https://images.example.com/variants/1134646-VAR1.jpg,True,"{""Size"": ""M""}"
307,1134646,Size L,42.81,25,1134646-VAR2,https://images.example.com/variants/1134646-VAR2.jpg,True,"{""Size"": ""L""}"
308,1140218,Standard Size,78.92,32,1140218-VAR1,https://images.example.com/variants/1140218-VAR1.jpg,True,"{""Size"": ""Standard""}"
309,1147995,Standard Size,61.98,59,1147995-VAR1,https://images.example.com/variants/1147995-VAR1.jpg,True,"{""Size"": ""Standard""}"
310,1149771,Standard Black,203.97,30,1149771-VAR1,https://images.example.com/variants/1149771-VAR1.jpg,True,"{""Color"": ""Black""}"
311,1149771,Premium Silver,224.37,37,1149771-VAR2,https://images.example.com/variants/1149771-VAR2.jpg,True,"{""Color"": ""Silver""}"
312,1151537,Standard Size,22.87,65,1151537-VAR1,https://images.example.com/variants/1151537-VAR1.jpg,True,"{""Size"": ""Standard""}"
313,1152335,Standard Size,376.98,31,1152335-VAR1,https://images.example.com/variants/1152335-VAR1.jpg,True,"{""Size"": ""Standard""}"
314,1164412,Paperback Edition,24.6,43,1164412-VAR1,https://images.example.com/variants/1164412-VAR1.jpg,True,"{""Format"": ""Paperback""}"
315,1164412,Hardcover Special,27.06,15,1164412-VAR2,https://images.example.com/variants/1164412-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
316,1168346,Standard Black,717.48,17,1168346-VAR1,https://images.example.com/variants/1168346-VAR1.jpg,True,"{""Color"": ""Black""}"
317,1168346,Premium Silver,789.23,53,1168346-VAR2,https://images.example.com/variants/1168346-VAR2.jpg,True,"{""Color"": ""Silver""}"
318,1169469,Standard Size,388.82,74,1169469-VAR1,https://images.example.com/variants/1169469-VAR1.jpg,True,"{""Size"": ""Standard""}"
319,1185201,Standard Size,39.24,69,1185201-VAR1,https://images.example.com/variants/1185201-VAR1.jpg,True,"{""Size"": ""Standard""}"
320,1188579,Standard Size,477.58,63,1188579-VAR1,https://images.example.com/variants/1188579-VAR1.jpg,True,"{""Size"": ""Standard""}"
321,1188838,Standard Black,63.58,44,1188838-VAR1,https://images.example.com/variants/1188838-VAR1.jpg,True,"{""Color"": ""Black""}"
322,1188838,Premium Silver,69.94,46,1188838-VAR2,https://images.example.com/variants/1188838-VAR2.jpg,True,"{""Color"": ""Silver""}"
323,1200627,Size M,69.27,73,1200627-VAR1,https://images.example.com/variants/1200627-VAR1.jpg,True,"{""Size"": ""M""}"
324,1200627,Size L,69.27,59,1200627-VAR2,https://images.example.com/variants/1200627-VAR2.jpg,True,"{""Size"": ""L""}"
325,1214228,Standard Size,89.6,34,1214228-VAR1,https://images.example.com/variants/1214228-VAR1.jpg,True,"{""Size"": ""Standard""}"
326,1217213,Standard Size,34.07,50,1217213-VAR1,https://images.example.com/variants/1217213-VAR1.jpg,True,"{""Size"": ""Standard""}"
327,1225298,Size M,75.88,39,1225298-VAR1,https://images.example.com/variants/1225298-VAR1.jpg,True,"{""Size"": ""M""}"
328,1225298,Size L,75.88,29,1225298-VAR2,https://images.example.com/variants/1225298-VAR2.jpg,True,"{""Size"": ""L""}"
329,1240933,Size M,33.92,19,1240933-VAR1,https://images.example.com/variants/1240933-VAR1.jpg,True,"{""Size"": ""M""}"
330,1240933,Size L,33.92,68,1240933-VAR2,https://images.example.com/variants/1240933-VAR2.jpg,True,"{""Size"": ""L""}"
331,1241301,Paperback Edition,14.76,17,1241301-VAR1,https://images.example.com/variants/1241301-VAR1.jpg,True,"{""Format"": ""Paperback""}"
332,1241301,Hardcover Special,16.24,45,1241301-VAR2,https://images.example.com/variants/1241301-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
333,1254527,Size M,75.18,41,1254527-VAR1,https://images.example.com/variants/1254527-VAR1.jpg,True,"{""Size"": ""M""}"
334,1254527,Size L,75.18,23,1254527-VAR2,https://images.example.com/variants/1254527-VAR2.jpg,True,"{""Size"": ""L""}"
335,1257002,Standard Black,75.32,27,1257002-VAR1,https://images.example.com/variants/1257002-VAR1.jpg,True,"{""Color"": ""Black""}"
336,1257002,Premium Silver,82.85,19,1257002-VAR2,https://images.example.com/variants/1257002-VAR2.jpg,True,"{""Color"": ""Silver""}"
337,1266437,Standard Size,337.9,72,1266437-VAR1,https://images.example.com/variants/1266437-VAR1.jpg,True,"{""Size"": ""Standard""}"
338,1273440,Size M,84.67,21,1273440-VAR1,https://images.example.com/variants/1273440-VAR1.jpg,True,"{""Size"": ""M""}"
339,1273440,Size L,84.67,46,1273440-VAR2,https://images.example.com/variants/1273440-VAR2.jpg,True,"{""Size"": ""L""}"
340,1275059,Paperback Edition,18.12,20,1275059-VAR1,https://images.example.com/variants/1275059-VAR1.jpg,True,"{""Format"": ""Paperback""}"
341,1275059,Hardcover Special,19.93,66,1275059-VAR2,https://images.example.com/variants/1275059-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
342,1279406,Standard Size,260.12,71,1279406-VAR1,https://images.example.com/variants/1279406-VAR1.jpg,True,"{""Size"": ""Standard""}"
343,1286844,Standard Size,62.03,44,1286844-VAR1,https://images.example.com/variants/1286844-VAR1.jpg,True,"{""Size"": ""Standard""}"
344,1290730,Paperback Edition,22.95,42,1290730-VAR1,https://images.example.com/variants/1290730-VAR1.jpg,True,"{""Format"": ""Paperback""}"
345,1290730,Hardcover Special,25.25,22,1290730-VAR2,https://images.example.com/variants/1290730-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
346,1292323,Standard Size,68.51,32,1292323-VAR1,https://images.example.com/variants/1292323-VAR1.jpg,True,"{""Size"": ""Standard""}"
347,1292667,Size M,92.05,79,1292667-VAR1,https://images.example.com/variants/1292667-VAR1.jpg,True,"{""Size"": ""M""}"
348,1292667,Size L,92.05,52,1292667-VAR2,https://images.example.com/variants/1292667-VAR2.jpg,True,"{""Size"": ""L""}"
349,1299608,Standard Black,252.55,44,1299608-VAR1,https://images.example.com/variants/1299608-VAR1.jpg,True,"{""Color"": ""Black""}"
350,1299608,Premium Silver,277.81,55,1299608-VAR2,https://images.example.com/variants/1299608-VAR2.jpg,True,"{""Color"": ""Silver""}"
351,1304452,Paperback Edition,17.51,56,1304452-VAR1,https://images.example.com/variants/1304452-VAR1.jpg,True,"{""Format"": ""Paperback""}"
352,1304452,Hardcover Special,19.26,45,1304452-VAR2,https://images.example.com/variants/1304452-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
353,1312452,Standard Size,345.2,53,1312452-VAR1,https://images.example.com/variants/1312452-VAR1.jpg,True,"{""Size"": ""Standard""}"
354,1327049,Standard Size,13.78,33,1327049-VAR1,https://images.example.com/variants/1327049-VAR1.jpg,True,"{""Size"": ""Standard""}"
355,1335684,Standard Size,68.24,43,1335684-VAR1,https://images.example.com/variants/1335684-VAR1.jpg,True,"{""Size"": ""Standard""}"
356,1338355,Size M,66.62,67,1338355-VAR1,https://images.example.com/variants/1338355-VAR1.jpg,True,"{""Size"": ""M""}"
357,1338355,Size L,66.62,53,1338355-VAR2,https://images.example.com/variants/1338355-VAR2.jpg,True,"{""Size"": ""L""}"
358,1339786,Size M,16.56,50,1339786-VAR1,https://images.example.com/variants/1339786-VAR1.jpg,True,"{""Size"": ""M""}"
359,1339786,Size L,16.56,22,1339786-VAR2,https://images.example.com/variants/1339786-VAR2.jpg,True,"{""Size"": ""L""}"
360,1340397,Size M,77.97,37,1340397-VAR1,https://images.example.com/variants/1340397-VAR1.jpg,True,"{""Size"": ""M""}"
361,1340397,Size L,77.97,69,1340397-VAR2,https://images.example.com/variants/1340397-VAR2.jpg,True,"{""Size"": ""L""}"
362,1341755,Standard Size,84.88,78,1341755-VAR1,https://images.example.com/variants/1341755-VAR1.jpg,True,"{""Size"": ""Standard""}"
363,1347509,Size M,90.1,21,1347509-VAR1,https://images.example.com/variants/1347509-VAR1.jpg,True,"{""Size"": ""M""}"
364,1347509,Size L,90.1,59,1347509-VAR2,https://images.example.com/variants/1347509-VAR2.jpg,True,"{""Size"": ""L""}"
365,1348316,Standard Size,59.11,63,1348316-VAR1,https://images.example.com/variants/1348316-VAR1.jpg,True,"{""Size"": ""Standard""}"
366,1349892,Standard Size,70.46,55,1349892-VAR1,https://images.example.com/variants/1349892-VAR1.jpg,True,"{""Size"": ""Standard""}"
367,1357617,Paperback Edition,20.99,68,1357617-VAR1,https://images.example.com/variants/1357617-VAR1.jpg,True,"{""Format"": ""Paperback""}"
368,1357617,Hardcover Special,23.09,67,1357617-VAR2,https://images.example.com/variants/1357617-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
369,1357688,Paperback Edition,28.68,34,1357688-VAR1,https://images.example.com/variants/1357688-VAR1.jpg,True,"{""Format"": ""Paperback""}"
370,1357688,Hardcover Special,31.55,53,1357688-VAR2,https://images.example.com/variants/1357688-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
371,1358583,Size M,72.13,63,1358583-VAR1,https://images.example.com/variants/1358583-VAR1.jpg,True,"{""Size"": ""M""}"
372,1358583,Size L,72.13,38,1358583-VAR2,https://images.example.com/variants/1358583-VAR2.jpg,True,"{""Size"": ""L""}"
373,1365115,Standard Size,78.17,75,1365115-VAR1,https://images.example.com/variants/1365115-VAR1.jpg,True,"{""Size"": ""Standard""}"
374,1366286,Standard Size,153.7,45,1366286-VAR1,https://images.example.com/variants/1366286-VAR1.jpg,True,"{""Size"": ""Standard""}"
375,1369597,Standard Black,53.69,43,1369597-VAR1,https://images.example.com/variants/1369597-VAR1.jpg,True,"{""Color"": ""Black""}"
376,1369597,Premium Silver,59.06,53,1369597-VAR2,https://images.example.com/variants/1369597-VAR2.jpg,True,"{""Color"": ""Silver""}"
377,1370564,Standard Size,57.4,33,1370564-VAR1,https://images.example.com/variants/1370564-VAR1.jpg,True,"{""Size"": ""Standard""}"
378,1370770,Standard Size,47.91,74,1370770-VAR1,https://images.example.com/variants/1370770-VAR1.jpg,True,"{""Size"": ""Standard""}"
379,1370806,Standard Size,67.75,22,1370806-VAR1,https://images.example.com/variants/1370806-VAR1.jpg,True,"{""Size"": ""Standard""}"
380,1370842,Paperback Edition,26.86,67,1370842-VAR1,https://images.example.com/variants/1370842-VAR1.jpg,True,"{""Format"": ""Paperback""}"
381,1370842,Hardcover Special,29.55,68,1370842-VAR2,https://images.example.com/variants/1370842-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
382,1372769,Standard Size,62.59,32,1372769-VAR1,https://images.example.com/variants/1372769-VAR1.jpg,True,"{""Size"": ""Standard""}"
383,1381037,Standard Black,88.85,64,1381037-VAR1,https://images.example.com/variants/1381037-VAR1.jpg,True,"{""Color"": ""Black""}"
384,1381037,Premium Silver,97.73,46,1381037-VAR2,https://images.example.com/variants/1381037-VAR2.jpg,True,"{""Color"": ""Silver""}"
385,1389713,Size M,68.16,47,1389713-VAR1,https://images.example.com/variants/1389713-VAR1.jpg,True,"{""Size"": ""M""}"
386,1389713,Size L,68.16,41,1389713-VAR2,https://images.example.com/variants/1389713-VAR2.jpg,True,"{""Size"": ""L""}"
387,1413154,Standard Size,46.92,57,1413154-VAR1,https://images.example.com/variants/1413154-VAR1.jpg,True,"{""Size"": ""Standard""}"
388,1413966,Size M,62.59,25,1413966-VAR1,https://images.example.com/variants/1413966-VAR1.jpg,True,"{""Size"": ""M""}"
389,1413966,Size L,62.59,72,1413966-VAR2,https://images.example.com/variants/1413966-VAR2.jpg,True,"{""Size"": ""L""}"
390,1415285,Standard Size,47.31,62,1415285-VAR1,https://images.example.com/variants/1415285-VAR1.jpg,True,"{""Size"": ""Standard""}"
391,1420923,Paperback Edition,34.2,26,1420923-VAR1,https://images.example.com/variants/1420923-VAR1.jpg,True,"{""Format"": ""Paperback""}"
392,1420923,Hardcover Special,37.62,39,1420923-VAR2,https://images.example.com/variants/1420923-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
393,1422728,Size M,124.24,21,1422728-VAR1,https://images.example.com/variants/1422728-VAR1.jpg,True,"{""Size"": ""M""}"
394,1422728,Size L,124.24,49,1422728-VAR2,https://images.example.com/variants/1422728-VAR2.jpg,True,"{""Size"": ""L""}"
395,1432656,Paperback Edition,23.54,63,1432656-VAR1,https://images.example.com/variants/1432656-VAR1.jpg,True,"{""Format"": ""Paperback""}"
396,1432656,Hardcover Special,25.89,20,1432656-VAR2,https://images.example.com/variants/1432656-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
397,1443114,Size M,32.57,24,1443114-VAR1,https://images.example.com/variants/1443114-VAR1.jpg,True,"{""Size"": ""M""}"
398,1443114,Size L,32.57,39,1443114-VAR2,https://images.example.com/variants/1443114-VAR2.jpg,True,"{""Size"": ""L""}"
399,1443490,Standard Size,72.07,42,1443490-VAR1,https://images.example.com/variants/1443490-VAR1.jpg,True,"{""Size"": ""Standard""}"
400,1447844,Size M,32.39,76,1447844-VAR1,https://images.example.com/variants/1447844-VAR1.jpg,True,"{""Size"": ""M""}"
401,1447844,Size L,32.39,41,1447844-VAR2,https://images.example.com/variants/1447844-VAR2.jpg,True,"{""Size"": ""L""}"
402,1447850,Size M,72.15,57,1447850-VAR1,https://images.example.com/variants/1447850-VAR1.jpg,True,"{""Size"": ""M""}"
403,1447850,Size L,72.15,53,1447850-VAR2,https://images.example.com/variants/1447850-VAR2.jpg,True,"{""Size"": ""L""}"
404,1462679,Paperback Edition,13.15,16,1462679-VAR1,https://images.example.com/variants/1462679-VAR1.jpg,True,"{""Format"": ""Paperback""}"
405,1462679,Hardcover Special,14.47,42,1462679-VAR2,https://images.example.com/variants/1462679-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
406,1464478,Standard Size,240.49,39,1464478-VAR1,https://images.example.com/variants/1464478-VAR1.jpg,True,"{""Size"": ""Standard""}"
407,1483161,Standard Size,71.4,30,1483161-VAR1,https://images.example.com/variants/1483161-VAR1.jpg,True,"{""Size"": ""Standard""}"
408,1489724,Size M,85.64,76,1489724-VAR1,https://images.example.com/variants/1489724-VAR1.jpg,True,"{""Size"": ""M""}"
409,1489724,Size L,85.64,46,1489724-VAR2,https://images.example.com/variants/1489724-VAR2.jpg,True,"{""Size"": ""L""}"
410,1501733,Paperback Edition,25.28,41,1501733-VAR1,https://images.example.com/variants/1501733-VAR1.jpg,True,"{""Format"": ""Paperback""}"
411,1501733,Hardcover Special,27.81,65,1501733-VAR2,https://images.example.com/variants/1501733-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
412,1505876,Standard Size,10.85,45,1505876-VAR1,https://images.example.com/variants/1505876-VAR1.jpg,True,"{""Size"": ""Standard""}"
413,1509041,Paperback Edition,20.68,56,1509041-VAR1,https://images.example.com/variants/1509041-VAR1.jpg,True,"{""Format"": ""Paperback""}"
414,1509041,Hardcover Special,22.75,51,1509041-VAR2,https://images.example.com/variants/1509041-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
415,1526737,Paperback Edition,37.38,63,1526737-VAR1,https://images.example.com/variants/1526737-VAR1.jpg,True,"{""Format"": ""Paperback""}"
416,1526737,Hardcover Special,41.12,74,1526737-VAR2,https://images.example.com/variants/1526737-VAR2.jpg,True,"{""Format"": ""Hardcover""}"
417,1533647,Standard Black,85.53,60,1533647-VAR1,https://images.example.com/variants/1533647-VAR1.jpg,True,"{""Color"": ""Black""}"
418,1533647,Premium Silver,94.08,54,1533647-VAR2,https://images.example.com/variants/1533647-VAR2.jpg,True,"{""Color"": ""Silver""}"
419,1545024,Standard Size,40.76,48,1545024-VAR1,https://images.example.com/variants/1545024-VAR1.jpg,True,"{""Size"": ""Standard""}"
