id,customer_id,product_id,product_type,session_id,timestamp
392,1001145,2740047,clothes,session_1001145_420026,2017-12-01 02:02:11
393,1001326,1551966,electronic,session_1001326_420026,2017-12-01 02:03:42
394,1001145,1106837,furniture,session_1001145_420026,2017-12-01 02:04:32
395,1002185,4146414,cosmetic,session_1002185_420026,2017-12-01 02:31:15
396,10009,260779,shoes,session_10009_420026,2017-12-01 02:43:34
397,1003716,4138728,furniture,session_1003716_420027,2017-12-01 03:00:36
398,1002618,2888477,clothes,session_1002618_420027,2017-12-01 03:03:46
399,1002618,4947400,clothes,session_1002618_420027,2017-12-01 03:04:06
400,1003724,563665,clothes,session_1003724_420027,2017-12-01 03:09:12
401,10009,4790721,book,session_10009_420027,2017-12-01 03:13:33
402,10009,4092237,furniture,session_10009_420027,2017-12-01 03:20:29
403,1000228,3345192,furniture,session_1000228_420027,2017-12-01 03:43:28
404,1001466,955365,accessory,session_1001466_420028,2017-12-01 04:08:52
405,1005074,3961311,furniture,session_1005074_420028,2017-12-01 04:11:20
406,1000636,2295206,electronic,session_1000636_420028,2017-12-01 04:46:49
407,1005166,3990990,food,session_1005166_420029,2017-12-01 05:21:35
408,1000228,3660992,furniture,session_1000228_420029,2017-12-01 05:27:17
409,1000228,5126434,electronic,session_1000228_420029,2017-12-01 05:36:20
410,1001466,1214228,food,session_1001466_420029,2017-12-01 05:37:31
411,1001566,687624,shoes,session_1001566_420029,2017-12-01 05:50:11
412,1001566,3365312,sport_equipment,session_1001566_420029,2017-12-01 05:58:37
413,1002185,177075,accessory,session_1002185_420030,2017-12-01 06:34:01
414,1001915,193842,shoes,session_1001915_420030,2017-12-01 06:37:02
415,1001915,2453685,sport_equipment,session_1001915_420030,2017-12-01 06:46:56
416,1001915,2748554,electronic,session_1001915_420030,2017-12-01 06:48:52
417,1002927,4668260,book,session_1002927_420031,2017-12-01 07:03:05
418,1005712,1505876,sport_equipment,session_1005712_420031,2017-12-01 07:22:27
419,1005712,995550,sport_equipment,session_1005712_420031,2017-12-01 07:24:22
420,1005294,1370770,cosmetic,session_1005294_420032,2017-12-01 08:25:49
421,1003351,2832809,toy,session_1003351_420032,2017-12-01 08:32:45
422,1002927,4102262,toy,session_1002927_420033,2017-12-01 09:33:09
423,1002185,2040621,furniture,session_1002185_420033,2017-12-01 09:34:19
424,1000228,2674960,shoes,session_1000228_420033,2017-12-01 09:41:43
425,10009,4790721,book,session_10009_420033,2017-12-01 09:55:59
426,1005712,377345,toy,session_1005712_420034,2017-12-01 10:59:41
427,1001566,3562796,toy,session_1001566_420035,2017-12-01 11:05:39
428,1001326,28356,book,session_1001326_420035,2017-12-01 11:12:17
429,1005498,767464,clothes,session_1005498_420035,2017-12-01 11:28:27
430,1001566,3457845,electronic,session_1001566_420035,2017-12-01 11:41:13
431,1004096,5122024,clothes,session_1004096_420036,2017-12-01 12:28:48
432,1000723,5021781,electronic,session_1000723_420036,2017-12-01 12:47:06
433,1000723,687309,cosmetic,session_1000723_420036,2017-12-01 12:56:22
434,1000723,4804351,clothes,session_1000723_420037,2017-12-01 13:02:08
435,1000723,414825,shoes,session_1000723_420037,2017-12-01 13:11:16
436,1003901,122092,furniture,session_1003901_420037,2017-12-01 13:11:54
437,1000723,3305461,shoes,session_1000723_420037,2017-12-01 13:28:13
438,1000723,1001675,shoes,session_1000723_420037,2017-12-01 13:28:28
439,1000723,2075893,sport_equipment,session_1000723_420037,2017-12-01 13:36:16
440,1002927,4075754,book,session_1002927_420037,2017-12-01 13:47:50
441,1002927,3052761,book,session_1002927_420037,2017-12-01 13:48:06
442,1002909,3285990,sport_equipment,session_1002909_420037,2017-12-01 13:48:54
443,1002909,3656335,sport_equipment,session_1002909_420037,2017-12-01 13:53:24
444,1002909,785193,sport_equipment,session_1002909_420037,2017-12-01 13:54:24
445,1002927,3158800,book,session_1002927_420038,2017-12-01 14:12:13
446,1000723,1699399,accessory,session_1000723_420038,2017-12-01 14:28:08
447,1000723,2718833,accessory,session_1000723_420039,2017-12-01 15:00:25
448,1002589,4280196,food,session_1002589_420039,2017-12-01 15:01:26
449,1002307,4277622,food,session_1002307_420039,2017-12-01 15:01:52
450,1002307,1958270,toy,session_1002307_420039,2017-12-01 15:15:35
451,1000723,4058123,cosmetic,session_1000723_420039,2017-12-01 15:18:34
452,1002909,3645147,book,session_1002909_420039,2017-12-01 15:30:58
453,1003716,5149910,furniture,session_1003716_420039,2017-12-01 15:35:34
454,1002909,1370564,sport_equipment,session_1002909_420039,2017-12-01 15:57:27
455,1002909,2505118,furniture,session_1002909_420040,2017-12-01 16:07:16
456,1002909,467423,shoes,session_1002909_420040,2017-12-01 16:07:20
457,1002909,2505118,furniture,session_1002909_420040,2017-12-01 16:23:11
458,1000313,4176986,clothes,session_1000313_420040,2017-12-01 16:25:23
459,1001466,4162768,furniture,session_1001466_420040,2017-12-01 16:29:40
460,1000084,4681225,food,session_1000084_420040,2017-12-01 16:58:31
461,1002185,2823620,furniture,session_1002185_420041,2017-12-01 17:26:19
462,1001566,2773575,electronic,session_1001566_420046,2017-12-01 22:21:22
463,1001145,1024622,electronic,session_1001145_420047,2017-12-01 23:41:18
464,1001145,1779897,electronic,session_1001145_420047,2017-12-01 23:47:34
465,1005498,1151537,toy,session_1005498_420048,2017-12-02 00:23:38
466,1000228,2335179,book,session_1000228_420048,2017-12-02 00:25:50
467,1000228,2874723,book,session_1000228_420048,2017-12-02 00:26:03
468,1000228,2963472,clothes,session_1000228_420048,2017-12-02 00:26:50
469,1000228,2013888,book,session_1000228_420048,2017-12-02 00:32:37
470,1000228,2013888,book,session_1000228_420048,2017-12-02 00:32:57
471,1005498,2164892,food,session_1005498_420048,2017-12-02 00:54:38
472,1005498,3915717,sport_equipment,session_1005498_420049,2017-12-02 01:03:23
473,1005498,2457004,sport_equipment,session_1005498_420049,2017-12-02 01:08:20
474,1004807,3297610,clothes,session_1004807_420051,2017-12-02 03:09:30
475,1005832,4643236,electronic,session_1005832_420051,2017-12-02 03:47:26
476,1001419,2550378,book,session_1001419_420051,2017-12-02 03:53:59
477,1004584,2795410,book,session_1004584_420052,2017-12-02 04:03:15
478,1000723,627476,cosmetic,session_1000723_420052,2017-12-02 04:07:12
479,1003249,420144,toy,session_1003249_420052,2017-12-02 04:20:34
480,1001419,4489561,book,session_1001419_420053,2017-12-02 05:35:40
481,1001419,1241301,book,session_1001419_420053,2017-12-02 05:37:43
482,1002185,2290512,toy,session_1002185_420053,2017-12-02 05:42:05
483,1002185,2405091,toy,session_1002185_420053,2017-12-02 05:42:37
484,1003901,939688,accessory,session_1003901_420055,2017-12-02 07:05:49
485,1003901,4450718,sport_equipment,session_1003901_420055,2017-12-02 07:08:41
486,1003901,1279406,furniture,session_1003901_420055,2017-12-02 07:08:53
487,1003901,1286844,sport_equipment,session_1003901_420055,2017-12-02 07:10:50
488,1003901,4436021,sport_equipment,session_1003901_420055,2017-12-02 07:13:22
489,1003901,506837,electronic,session_1003901_420055,2017-12-02 07:19:30
490,1000877,3612554,shoes,session_1000877_420055,2017-12-02 07:36:11
491,1000792,4203564,furniture,session_1000792_420055,2017-12-02 07:47:58
492,1000792,487347,sport_equipment,session_1000792_420055,2017-12-02 07:48:37
493,1000228,1632677,electronic,session_1000228_420055,2017-12-02 07:58:26
494,1000228,1701914,electronic,session_1000228_420055,2017-12-02 07:58:34
495,1001375,2279108,sport_equipment,session_1001375_420056,2017-12-02 08:17:01
496,1001375,2615507,toy,session_1001375_420056,2017-12-02 08:19:54
497,10009,3557403,furniture,session_10009_420056,2017-12-02 08:22:45
498,1005712,4845655,cosmetic,session_1005712_420056,2017-12-02 08:56:14
499,1002618,4107216,book,session_1002618_420057,2017-12-02 09:37:32
500,1002909,4166159,book,session_1002909_420058,2017-12-02 10:02:27
501,1005712,5141627,food,session_1005712_420059,2017-12-02 11:06:06
502,1004807,2407084,cosmetic,session_1004807_420059,2017-12-02 11:14:33
503,1003351,4243843,shoes,session_1003351_420059,2017-12-02 11:39:17
504,1003351,2696738,cosmetic,session_1003351_420059,2017-12-02 11:46:18
505,1003351,2119408,cosmetic,session_1003351_420059,2017-12-02 11:49:30
506,1003351,701097,cosmetic,session_1003351_420059,2017-12-02 11:50:53
507,1000228,1366286,furniture,session_1000228_420059,2017-12-02 11:58:42
508,1000228,997154,toy,session_1000228_420060,2017-12-02 12:13:31
509,1000228,2842032,toy,session_1000228_420060,2017-12-02 12:20:12
510,1000792,487347,sport_equipment,session_1000792_420060,2017-12-02 12:47:05
511,1001466,4409034,clothes,session_1001466_420061,2017-12-02 13:09:01
512,1005284,4694699,clothes,session_1005284_420061,2017-12-02 13:13:50
513,1001466,4347450,clothes,session_1001466_420061,2017-12-02 13:15:51
514,1000723,252579,accessory,session_1000723_420061,2017-12-02 13:28:50
515,1001466,1818928,food,session_1001466_420061,2017-12-02 13:29:09
516,1002307,528426,furniture,session_1002307_420061,2017-12-02 13:31:04
517,1000792,1169469,furniture,session_1000792_420061,2017-12-02 13:31:19
518,1005712,2041725,book,session_1005712_420061,2017-12-02 13:42:09
519,1005166,3363470,furniture,session_1005166_420061,2017-12-02 13:46:29
520,1000792,487347,sport_equipment,session_1000792_420061,2017-12-02 13:47:54
521,1001915,4620686,furniture,session_1001915_420061,2017-12-02 13:54:05
522,1002307,1616429,accessory,session_1002307_420062,2017-12-02 14:26:10
523,1001566,2874789,toy,session_1001566_420063,2017-12-02 15:36:11
524,1001566,2521933,toy,session_1001566_420063,2017-12-02 15:36:51
525,1001566,2704566,toy,session_1001566_420063,2017-12-02 15:43:58
526,1001566,1576207,electronic,session_1001566_420063,2017-12-02 15:48:15
527,1005649,2750969,book,session_1005649_420064,2017-12-02 16:21:43
528,1005649,621929,book,session_1005649_420064,2017-12-02 16:27:44
529,1000313,2137013,toy,session_1000313_420064,2017-12-02 16:55:12
530,1001419,2044528,shoes,session_1001419_420065,2017-12-02 17:57:51
531,1001466,2140034,furniture,session_1001466_420071,2017-12-02 23:55:54
532,1000349,4350284,electronic,session_1000349_420072,2017-12-03 00:22:09
533,1005294,755870,electronic,session_1005294_420072,2017-12-03 00:36:42
534,1001472,1855491,electronic,session_1001472_420072,2017-12-03 00:44:52
535,1002909,5073692,food,session_1002909_420073,2017-12-03 01:01:54
536,1002909,2219674,shoes,session_1002909_420073,2017-12-03 01:15:04
537,1000723,10034,clothes,session_1000723_420074,2017-12-03 02:50:13
538,1000723,1791424,clothes,session_1000723_420074,2017-12-03 02:50:24
539,1002307,954365,furniture,session_1002307_420074,2017-12-03 02:52:02
540,1000723,2360940,shoes,session_1000723_420075,2017-12-03 03:00:42
541,1005712,4705170,furniture,session_1005712_420075,2017-12-03 03:20:36
542,1005712,2982506,cosmetic,session_1005712_420075,2017-12-03 03:21:39
543,1003901,1347509,shoes,session_1003901_420075,2017-12-03 03:26:32
544,1000084,3239215,sport_equipment,session_1000084_420076,2017-12-03 04:14:46
545,1000084,4367881,accessory,session_1000084_420076,2017-12-03 04:54:43
546,1004792,2955803,book,session_1004792_420077,2017-12-03 05:07:16
547,1002909,4708420,book,session_1002909_420077,2017-12-03 05:16:52
548,1002909,3362139,book,session_1002909_420077,2017-12-03 05:25:02
549,1004337,4025544,cosmetic,session_1004337_420077,2017-12-03 05:54:12
550,1000636,5050528,furniture,session_1000636_420078,2017-12-03 06:00:30
551,1003656,1785183,book,session_1003656_420078,2017-12-03 06:03:23
552,1003249,2635102,clothes,session_1003249_420078,2017-12-03 06:38:38
553,1003716,2453991,sport_equipment,session_1003716_420079,2017-12-03 07:34:20
554,1000877,212989,sport_equipment,session_1000877_420079,2017-12-03 07:47:13
555,10009,4790721,book,session_10009_420079,2017-12-03 07:48:59
556,1002042,3980381,toy,session_1002042_420079,2017-12-03 07:55:45
557,1003716,4120712,sport_equipment,session_1003716_420080,2017-12-03 08:10:53
558,1000084,2861878,clothes,session_1000084_420080,2017-12-03 08:26:33
559,1002927,856297,toy,session_1002927_420080,2017-12-03 08:32:52
560,1000723,4365582,book,session_1000723_420081,2017-12-03 09:07:38
561,1003716,180342,sport_equipment,session_1003716_420081,2017-12-03 09:27:07
562,1003351,2995656,clothes,session_1003351_420081,2017-12-03 09:48:52
563,1000636,2087115,shoes,session_1000636_420081,2017-12-03 09:58:12
564,1002042,5008017,toy,session_1002042_420082,2017-12-03 10:04:36
565,1005712,3421467,shoes,session_1005712_420082,2017-12-03 10:05:15
566,1003716,3541239,sport_equipment,session_1003716_420082,2017-12-03 10:07:39
567,1005712,4538674,sport_equipment,session_1005712_420082,2017-12-03 10:11:32
568,1002927,5075315,book,session_1002927_420082,2017-12-03 10:13:25
569,1005712,2797533,sport_equipment,session_1005712_420082,2017-12-03 10:14:59
570,1000084,4363274,cosmetic,session_1000084_420082,2017-12-03 10:16:33
571,1002618,1808592,toy,session_1002618_420082,2017-12-03 10:20:39
572,1005498,4222164,book,session_1005498_420082,2017-12-03 10:34:00
573,1005498,1340397,clothes,session_1005498_420082,2017-12-03 10:36:04
574,1005498,3341674,toy,session_1005498_420082,2017-12-03 10:36:31
575,1005498,4702450,toy,session_1005498_420082,2017-12-03 10:37:53
576,1002927,418390,shoes,session_1002927_420083,2017-12-03 11:02:20
577,1002618,1370806,food,session_1002618_420083,2017-12-03 11:11:46
578,1001375,3388153,book,session_1001375_420083,2017-12-03 11:13:50
579,1002618,2308420,food,session_1002618_420083,2017-12-03 11:20:15
580,1001326,3083565,electronic,session_1001326_420083,2017-12-03 11:36:07
581,1002618,1432656,book,session_1002618_420083,2017-12-03 11:42:04
582,1002618,2384108,toy,session_1002618_420083,2017-12-03 11:42:15
583,1002618,4945426,book,session_1002618_420083,2017-12-03 11:45:51
584,1001915,3449001,sport_equipment,session_1001915_420083,2017-12-03 11:49:50
585,100528,905677,cosmetic,session_100528_420083,2017-12-03 11:57:45
586,1001915,3368542,sport_equipment,session_1001915_420083,2017-12-03 11:59:53
587,1000335,3536239,toy,session_1000335_420084,2017-12-03 12:01:36
588,1001915,2580972,clothes,session_1001915_420084,2017-12-03 12:03:32
589,1001915,1447850,clothes,session_1001915_420084,2017-12-03 12:03:51
590,1001915,4585679,clothes,session_1001915_420084,2017-12-03 12:10:43
591,1001566,925671,toy,session_1001566_420084,2017-12-03 12:29:23
592,1000335,3210567,furniture,session_1000335_420085,2017-12-03 13:00:35
593,1004096,2672445,sport_equipment,session_1004096_420085,2017-12-03 13:51:05
594,1002307,442940,book,session_1002307_420086,2017-12-03 14:02:22
595,1002307,4211339,food,session_1002307_420086,2017-12-03 14:02:58
596,100528,2618435,book,session_100528_420086,2017-12-03 14:02:59
597,1002909,3362139,book,session_1002909_420086,2017-12-03 14:55:04
598,1002909,3527159,book,session_1002909_420087,2017-12-03 15:19:21
599,1001375,4648650,book,session_1001375_420087,2017-12-03 15:26:31
600,1001375,2180798,book,session_1001375_420087,2017-12-03 15:30:57
