1000723,1001675,2640118,pv,1512134908
1000723,2075893,2578647,pv,1512135376
1002927,4075754,749692,pv,1512136070
1002927,3052761,749692,pv,1512136086
1002909,3285990,1061857,pv,1512136134
1002909,3656335,1061857,pv,1512136404
1002909,785193,1061857,pv,1512136464
1001915,1728241,1973012,buy,1512137131
1002927,3158800,749692,pv,1512137533
1000723,1699399,1691699,pv,1512138488
1000723,2718833,1691699,pv,1512140425
1002589,4280196,553365,pv,1512140486
1002307,4277622,553365,pv,1512140512
1002307,2700020,553365,cart,1512141046
1000723,2127965,1691699,buy,1512141222
1002307,1958270,2157356,pv,1512141335
1002307,4600407,2572604,cart,1512141394
1000723,4058123,360294,pv,1512141514
1002307,2028434,4801426,cart,1512141920
1002909,3645147,4589142,pv,1512142258
1003716,5149910,3898483,pv,1512142534
1000723,3893803,929749,cart,1512142951
1000723,4787441,16219,cart,1512142962
1002909,1370564,399287,pv,1512143847
1002909,2505118,794153,pv,1512144436
1002909,467423,622168,pv,1512144440
1002909,2505118,794153,pv,1512145391
1000313,379371,1851156,cart,1512145397
1000313,4176986,119741,pv,1512145523
1001145,706065,4082778,cart,1512145569
1001466,4162768,1320293,pv,1512145780
1000084,4681225,1080785,pv,1512147511
1002185,2823620,285583,pv,1512149179
1001472,3728619,2165636,cart,1512164652
1001566,2773575,3500710,pv,1512166882
1000313,4960832,1851156,buy,1512170989
1001145,1024622,1051370,pv,1512171678
1001145,1779897,1051370,pv,1512172054
1003901,21762,1622413,cart,1512172773
1003901,3897452,1622413,cart,1512173912
1005498,3341674,3351726,cart,1512174199
1005498,1151537,3351726,pv,1512174218
1000228,2335179,2355072,pv,1512174350
1000228,2874723,2355072,pv,1512174363
1000228,2963472,3607361,pv,1512174410
1000228,2013888,149192,pv,1512174757
1000228,2013888,149192,pv,1512174777
1005498,2164892,3865465,pv,1512176078
1005498,3915717,2217187,pv,1512176603
1005498,4146835,2217187,cart,1512176685
1005498,2457004,2217187,pv,1512176900
1001326,3470901,2465336,cart,1512177340
1004807,2032855,1474371,cart,1512177530
1001629,1014292,854059,buy,1512178374
1003901,4054448,2304296,cart,1512178540
1004807,3976381,1474371,buy,1512179131
1004807,1764042,174239,cart,1512179172
1004337,1327049,1792277,buy,1512181105
1001466,4286624,1859277,cart,1512181397
1005294,672767,411153,cart,1512182391
1005074,965798,2672762,buy,1512183009
1004807,3297610,2520771,pv,1512184170
1003901,3823579,3158249,buy,1512185206
1005832,4643236,883960,pv,1512186446
1001419,2550378,4339722,pv,1512186839
1004584,2795410,2355072,pv,1512187395
1000723,627476,360294,pv,1512187632
1003249,420144,982926,pv,1512188434
1003724,5039692,4643350,cart,1512191437
1000349,2583697,2033408,buy,1512191764
1001199,724626,1973012,buy,1512191844
1001419,4489561,4339722,pv,1512192940
1001419,1241301,4339722,pv,1512193063
1002185,2290512,2736436,pv,1512193325
1002185,2405091,2736436,pv,1512193357
1004792,3999452,2520771,cart,1512193638
1002185,2405091,2736436,buy,1512196688
1002185,173040,84264,cart,1512197029
1002589,1857391,722797,buy,1512197537
1000313,2137013,3624696,cart,1512198175
1003901,939688,1626599,pv,1512198349
1003901,4450718,2204097,pv,1512198521
1003901,1279406,2945933,pv,1512198533
1003901,1286844,3975787,pv,1512198650
1003901,4436021,2204097,pv,1512198802
1003901,506837,3454970,pv,1512199170
1000877,4532743,2640118,cart,1512199884
1000877,3612554,1265358,pv,1512200171
1000792,4203564,285583,pv,1512200878
1000792,487347,3720767,pv,1512200917
1000228,1632677,4643350,pv,1512201506
1000228,1701914,4643350,pv,1512201514
1001375,2279108,4672807,pv,1512202621
1001375,2615507,2732466,pv,1512202794
10009,3557403,411153,pv,1512202965
1001915,3419397,1169503,buy,1512203443
1005712,4845655,1176344,pv,1512204974
1003901,2969676,3975787,buy,1512206464
1003901,1339786,690811,buy,1512206464
1003901,1149771,2158870,buy,1512206464
1003901,307896,4464320,buy,1512206464
1003901,3095307,3975787,buy,1512206464
1003901,2044299,4767457,buy,1512206464
1003901,1286844,3975787,buy,1512206464
1003901,3107357,2673821,buy,1512206464
1003901,689042,1872294,buy,1512206464
1003901,506837,3454970,buy,1512206464
1003901,2870017,2303546,buy,1512206464
1003901,2040053,2304296,buy,1512206635
1002618,4107216,149192,pv,1512207452
1002909,4166159,2892802,pv,1512208947
1003901,904672,2062239,cart,1512212523
1005712,5141627,3231625,pv,1512212766
1005712,321118,339580,cart,1512212906
1004807,2407084,3250334,pv,1512213273
1000723,627476,360294,buy,1512213487
1003901,5122971,4696539,cart,1512213909
1003351,4243843,1948588,pv,1512214757
1002909,4435573,1108912,buy,1512214931
1003351,2696738,3081594,pv,1512215178
1003351,2119408,2572604,pv,1512215370
1003351,701097,2572604,pv,1512215453
1003351,701097,2572604,cart,1512215597
1000228,1366286,1320293,pv,1512215922
1000228,997154,982926,pv,1512216811
1000228,2842032,982926,pv,1512217212
1000723,729577,2201685,buy,1512218103
1000792,487347,3720767,pv,1512218825
1001466,4409034,3002561,pv,1512220141
1005284,4694699,4731191,pv,1512220430
1000723,1636223,3343095,buy,1512220538
1001466,4347450,3002561,pv,1512220551
1000723,4804194,1812396,buy,1512221007
1000723,252579,16219,pv,1512221330
1001466,1818928,4756105,pv,1512221349
1002307,2301519,3323163,cart,1512221441
1002307,528426,3323163,pv,1512221464
1000792,1169469,285583,pv,1512221479
1005712,610505,3231625,cart,1512221518
1005712,2041725,4339722,pv,1512222129
1000723,2300846,929749,buy,1512222243
1005166,3363470,4145813,pv,1512222389
1000792,487347,3720767,pv,1512222474
1001915,4620686,4145813,pv,1512222845
1005284,1892802,4868797,cart,1512223382
1005166,4863117,4145813,buy,1512223471
1005166,4017832,4145813,buy,1512223657
1001629,1723753,3880463,buy,1512224097
1002307,1616429,4254099,pv,1512224770
1001566,2874789,1873826,pv,1512228971
1001566,2521933,1873826,pv,1512229011
1002042,3101480,3248072,cart,1512229094
1002042,2974274,3248072,buy,1512229301
1001566,2704566,1275696,pv,1512229438
1001566,1576207,154040,pv,1512229695
1001566,1185201,1275696,cart,1512229867
1005649,2750969,2885642,pv,1512231703
1005649,1462679,2885642,cart,1512231845
1005649,621929,2885642,pv,1512232064
1000313,2137013,3624696,pv,1512233712
1000313,2190257,119741,buy,1512234111
1000313,1413154,3624696,buy,1512234111
100528,703963,2314022,cart,1512236094
100528,3420920,810632,buy,1512236186
1001375,1341755,2735466,cart,1512237107
1001419,2044528,2640118,pv,1512237471
1001466,2140034,4145813,pv,1512258954
1000349,4350284,4069500,pv,1512260529
1005294,3865393,2247880,cart,1512261320
1005294,755870,2247880,pv,1512261402
1001472,1855491,1299190,pv,1512261892
1005284,4344847,545775,cart,1512262597
1002909,5073692,3138705,pv,1512262914
1005284,4119899,1414911,buy,1512263522
1002909,2219674,4476428,pv,1512263704
1005166,1826559,634390,buy,1512266408
10009,3557403,411153,buy,1512266493
1000723,10034,440901,pv,1512269413
1000723,1791424,440901,pv,1512269424
1002307,954365,2085893,pv,1512269522
1002307,2028434,4801426,buy,1512269777
1002307,1164412,3248072,buy,1512269777
1002307,4466165,876318,buy,1512269777
1000723,2360940,2640118,pv,1512270042
1005712,4705170,4138583,pv,1512271236
1005712,2982506,2559494,pv,1512271299
1003901,1347509,4700878,pv,1512271592
1004584,3334864,3849096,buy,1512272517
1002307,300124,4170419,buy,1512273757
1000084,3239215,3975787,pv,1512274486
1005712,610505,3231625,buy,1512275770
1000084,1381037,620409,cart,1512276330
1000084,4367881,620409,pv,1512276883
1000084,3891320,4602841,buy,1512277438
1004792,2955803,3645362,pv,1512277636
1002909,4708420,1108912,pv,1512278212
1004337,2635552,64179,buy,1512278306
1002909,3362139,1108912,pv,1512278702
1003716,3329070,2440115,buy,1512279898
1004337,4025544,753984,pv,1512280452
1001199,347750,411153,buy,1512280770
1000636,5050528,4357323,pv,1512280830
1003656,1785183,2672762,pv,1512281003
1003656,2969304,2672762,cart,1512281369
1004792,3555246,4145813,cart,1512281451
1003249,2635102,3214361,pv,1512283118
1003249,4172446,3975787,buy,1512285066
1000084,2425522,2666911,buy,1512285134
1003249,532145,2158870,buy,1512286064
1003249,3022799,957119,buy,1512286064
1003249,4234760,4601757,cart,1512286298
1003716,2453991,882707,pv,1512286460
1005166,2033793,3189162,buy,1512286735
1004807,2927238,1029459,buy,1512287201
1000877,212989,3123187,pv,1512287233
10009,4790721,2939262,pv,1512287339
1002042,3980381,2030976,pv,1512287745
1004792,585725,4145813,cart,1512288403
1003716,4120712,882707,pv,1512288653
1000084,2861878,2626421,pv,1512289593
1002927,856297,4130426,pv,1512289972
1000723,4365582,2355072,pv,1512292058
1000877,3422222,2407396,cart,1512292069
1001466,3828201,4069500,buy,1512292406
1003716,180342,882707,pv,1512293227
1003351,2995656,3002561,pv,1512294532
1000636,2087115,200278,pv,1512295092
1002042,5008017,2030976,pv,1512295476
1005712,3421467,2640118,pv,1512295515
1002042,4520041,2030976,buy,1512295605
1003716,3541239,882707,pv,1512295659
1005712,2413573,1274818,cart,1512295659
1005712,4538674,2578647,pv,1512295892
1002927,5075315,749692,pv,1512296005
1005712,2797533,2578647,pv,1512296099
1000084,4363274,4632044,pv,1512296193
1002618,1808592,902556,pv,1512296439
1005498,4222164,3598912,pv,1512297240
1005498,1340397,4022701,pv,1512297364
1005498,3341674,3351726,pv,1512297391
1005498,4702450,3351726,pv,1512297473
1002927,418390,3100408,pv,1512298940
1001375,1096863,2355072,buy,1512299185
1001375,108408,2355072,cart,1512299435
1002618,1370806,3194735,pv,1512299506
1001375,3388153,2355072,pv,1512299630
1001375,5099233,2355072,cart,1512299852
1002618,2308420,3194735,pv,1512300015
1001375,2275422,2355072,buy,1512300082
1001375,108408,2355072,buy,1512300307
1001375,4463332,2355072,buy,1512300598
1001326,3083565,154040,pv,1512300967
1001375,4404218,2355072,buy,1512301009
1002618,1432656,149192,pv,1512301324
1002618,2384108,982926,pv,1512301335
1001915,91877,2578647,cart,1512301507
1002618,4945426,2355072,pv,1512301551
1001915,3449001,2578647,pv,1512301790
100528,905677,1879194,pv,1512302265
1001915,3368542,2578647,pv,1512302393
1000335,3536239,982926,pv,1512302496
1001915,2580972,4181361,pv,1512302612
1001915,1447850,4181361,pv,1512302631
1001915,4585679,3002561,pv,1512303043
1002909,3362139,1108912,cart,1512303621
1001566,925671,1275696,pv,1512304163
1000335,3210567,4145813,pv,1512306035
1000335,3210567,4145813,buy,1512307673
1000335,2068780,1859277,buy,1512307953
1004096,2672445,3999977,pv,1512309065
1002307,190148,1008362,cart,1512309506
1002307,442940,1008362,pv,1512309742
1002307,4211339,4756105,pv,1512309778
100528,2618435,2939262,pv,1512309779
100528,4621425,245312,buy,1512310509
100528,2448944,1299190,buy,1512310509
100528,634999,245312,buy,1512310509
1002909,3527159,1108912,cart,1512312218
1003716,4247846,1646753,cart,1512312327
1002909,3362139,1108912,pv,1512312904
1001629,1685244,2440364,buy,1512313244
1003716,4247846,1646753,buy,1512313286
1002909,3527159,1108912,pv,1512314361
1001375,4648650,2355072,pv,1512314791
1001375,2180798,2355072,pv,1512315057
